right_eye_right_corner_x,right_eye_right_corner_y,right_eye_center_x,right_eye_center_y,right_eye_left_corner_x,right_eye_left_corner_y,left_eye_right_corner_x,left_eye_right_corner_y,left_eye_center_x,left_eye_center_y,left_eye_left_corner_x,left_eye_left_corner_y,filename
162,291,252,249,343,260,615,237,711,220,798,256,2022-09-28 14_34_26.427632-40722.jpg
162,285,249,250,336,256,607,236,709,216,793,253,2022-09-28 14_34_26.434006-40723.jpg
174,284,250,243,340,255,604,233,719,216,796,256,2022-09-28 14_34_26.442622-40724.jpg
164,280,249,252,341,259,619,238,715,215,803,254,2022-09-28 14_34_26.448997-40725.jpg
159,292,248,255,349,258,616,238,718,219,796,257,2022-09-28 14_34_26.454568-40726.jpg
163,294,250,246,334,259,610,241,710,222,793,256,2022-09-28 14_34_26.458952-40727.jpg
164,289,251,249,346,260,608,239,717,222,802,253,2022-09-28 14_34_26.465145-40728.jpg
167,284,248,245,335,256,610,236,717,223,798,252,2022-09-28 14_34_26.471434-40729.jpg
167,283,246,244,337,260,613,232,720,223,799,252,2022-09-28 14_34_26.477635-40730.jpg
166,290,251,246,341,259,609,237,713,217,795,257,2022-09-28 14_34_26.483910-40731.jpg
164,288,252,249,341,257,611,236,718,216,796,256,2022-09-28 14_34_26.492303-40732.jpg
163,287,251,245,336,259,608,237,717,217,797,256,2022-09-28 14_34_26.498693-40733.jpg
166,293,246,246,345,256,619,236,718,218,799,254,2022-09-28 14_34_26.504176-40734.jpg
165,288,250,245,341,257,609,230,717,217,796,253,2022-09-28 14_34_26.508966-40735.jpg
162,289,250,246,344,258,618,235,710,217,794,258,2022-09-28 14_34_26.515154-40736.jpg
164,283,251,245,345,260,608,238,714,219,795,254,2022-09-28 14_34_26.521479-40737.jpg
165,286,252,242,341,256,611,237,715,217,798,254,2022-09-28 14_34_26.527664-40738.jpg
162,290,249,244,337,255,616,239,718,215,800,255,2022-09-28 14_34_26.533885-40739.jpg
165,290,253,248,347,257,610,239,715,217,803,259,2022-09-28 14_34_26.540378-40740.jpg
160,288,251,252,347,255,615,236,720,212,802,259,2022-09-28 14_34_26.546490-40741.jpg
168,286,257,248,342,259,610,235,719,221,804,255,2022-09-28 14_34_26.552772-40742.jpg
163,283,259,247,348,255,612,235,720,219,797,249,2022-09-28 14_34_26.559125-40743.jpg
166,288,256,242,349,260,613,239,715,214,799,257,2022-09-28 14_34_26.565319-40744.jpg
162,284,253,245,343,255,613,238,716,221,800,255,2022-09-28 14_34_26.573925-40745.jpg
170,289,257,245,345,259,617,236,714,220,799,255,2022-09-28 14_34_26.580257-40746.jpg
164,286,253,241,347,258,619,237,716,218,802,257,2022-09-28 14_34_26.585922-40747.jpg
169,279,257,248,341,259,616,238,721,219,798,251,2022-09-28 14_34_26.590196-40748.jpg
167,285,257,246,341,258,616,240,719,222,801,255,2022-09-28 14_34_26.596374-40749.jpg
165,287,255,244,346,259,616,238,719,216,800,253,2022-09-28 14_34_26.602645-40750.jpg
164,288,253,245,342,263,621,238,711,219,801,257,2022-09-28 14_34_26.609083-40751.jpg
167,294,251,247,340,260,619,243,715,219,803,255,2022-09-28 14_34_26.615206-40752.jpg
164,285,249,249,343,265,607,241,724,222,802,257,2022-09-28 14_34_26.621435-40753.jpg
164,285,258,249,345,259,615,239,723,222,797,258,2022-09-28 14_34_26.627793-40754.jpg
169,286,257,250,340,259,612,240,720,224,807,256,2022-09-28 14_34_26.635329-40755.jpg
167,285,254,247,346,263,610,239,720,225,801,257,2022-09-28 14_34_26.641532-40756.jpg
168,287,259,239,352,257,611,242,720,219,800,257,2022-09-28 14_34_26.647290-40757.jpg
165,291,254,250,347,265,604,243,720,230,806,259,2022-09-28 14_34_26.652733-40758.jpg
168,293,256,250,350,263,617,242,719,221,802,260,2022-09-28 14_34_26.658786-40759.jpg
164,293,265,253,342,261,615,240,726,221,805,260,2022-09-28 14_34_26.665366-40760.jpg
169,291,262,254,349,265,613,242,726,223,806,263,2022-09-28 14_34_26.671514-40761.jpg
167,291,263,256,343,266,616,242,730,230,802,261,2022-09-28 14_34_26.677729-40762.jpg
170,289,264,255,351,261,617,242,728,228,803,260,2022-09-28 14_34_26.686338-40763.jpg
163,292,264,251,345,268,613,240,731,225,808,260,2022-09-28 14_34_26.693162-40764.jpg
168,292,266,261,344,266,611,243,731,231,803,269,2022-09-28 14_34_26.698968-40765.jpg
168,293,266,252,341,270,610,242,721,227,792,271,2022-09-28 14_34_26.703438-40766.jpg
168,292,265,263,354,264,609,241,730,233,802,265,2022-09-28 14_34_26.708796-40767.jpg
163,294,266,255,343,263,617,240,732,228,800,256,2022-09-28 14_34_26.715365-40768.jpg
168,288,264,250,342,262,610,249,730,226,799,262,2022-09-28 14_34_26.721601-40769.jpg
164,288,261,253,351,262,609,240,726,228,797,265,2022-09-28 14_34_26.727752-40770.jpg
162,292,263,252,342,263,614,239,731,223,792,262,2022-09-28 14_34_26.734161-40771.jpg
162,288,266,253,345,264,622,238,729,227,802,259,2022-09-28 14_34_26.740320-40772.jpg
167,294,264,257,346,261,617,242,724,227,796,262,2022-09-28 14_34_26.746558-40773.jpg
166,290,262,256,346,263,612,235,723,230,797,262,2022-09-28 14_34_26.752741-40774.jpg
166,293,268,257,342,261,615,239,722,219,796,267,2022-09-28 14_34_26.758972-40775.jpg
163,290,261,259,345,265,614,240,721,226,796,261,2022-09-28 14_34_26.765206-40776.jpg
167,282,261,253,344,261,616,241,726,220,800,262,2022-09-28 14_34_26.771613-40777.jpg
164,282,265,251,345,263,610,242,719,226,799,260,2022-09-28 14_34_26.777683-40778.jpg
167,284,260,257,348,257,609,242,726,227,802,267,2022-09-28 14_34_26.783924-40779.jpg
166,285,263,249,342,263,612,239,724,226,800,259,2022-09-28 14_34_26.790311-40780.jpg
166,293,266,249,347,264,615,241,728,229,799,265,2022-09-28 14_34_26.796355-40781.jpg
173,286,264,245,352,265,612,243,725,229,802,264,2022-09-28 14_34_26.802695-40782.jpg
165,290,262,252,345,261,622,241,727,228,800,260,2022-09-28 14_34_26.809002-40783.jpg
164,293,261,252,344,262,606,239,728,218,797,253,2022-09-28 14_34_26.815257-40784.jpg
163,288,260,245,345,260,609,241,730,222,797,265,2022-09-28 14_34_26.821497-40785.jpg
166,291,261,255,350,258,614,240,726,226,803,269,2022-09-28 14_34_26.827739-40786.jpg
166,301,265,247,343,263,613,237,728,224,800,268,2022-09-28 14_34_26.834106-40787.jpg
163,294,263,255,346,263,618,239,724,226,796,255,2022-09-28 14_34_26.840363-40788.jpg
166,285,262,247,346,259,606,239,732,227,801,254,2022-09-28 14_34_26.846478-40789.jpg
159,285,263,251,344,256,608,235,729,225,800,260,2022-09-28 14_34_26.852667-40790.jpg
168,290,261,252,346,258,615,236,726,221,798,253,2022-09-28 14_34_26.859116-40791.jpg
170,287,261,246,346,253,612,232,726,219,800,257,2022-09-28 14_34_26.867735-40792.jpg
170,277,264,251,345,259,614,238,726,222,798,254,2022-09-28 14_34_26.873765-40793.jpg
171,283,262,242,351,250,611,236,730,215,802,253,2022-09-28 14_34_26.879223-40794.jpg
173,277,263,248,350,248,617,234,724,216,806,255,2022-09-28 14_34_26.884022-40795.jpg
166,285,261,248,355,257,615,232,729,220,805,257,2022-09-28 14_34_26.890247-40796.jpg
167,282,267,248,343,251,613,228,725,218,802,257,2022-09-28 14_34_26.896842-40797.jpg
163,285,263,244,350,252,613,236,730,220,796,254,2022-09-28 14_34_26.902772-40798.jpg
154,280,266,239,353,254,611,234,732,220,802,253,2022-09-28 14_34_26.909177-40799.jpg
256,251,373,227,450,250,682,251,824,249,875,288,2022-09-28 10_19_43.248112-11.jpg
257,248,379,233,448,243,683,253,817,256,862,281,2022-09-28 10_19_43.250930-12.jpg
259,247,372,232,447,248,681,252,818,252,863,285,2022-09-28 10_19_43.253784-13.jpg
257,248,368,225,449,248,682,251,823,251,873,287,2022-09-28 10_19_43.257015-14.jpg
255,251,374,227,450,249,680,253,817,250,861,283,2022-09-28 10_19_43.261706-15.jpg
261,248,374,223,452,247,684,252,826,250,870,286,2022-09-28 10_19_43.265264-16.jpg
253,249,375,223,453,246,685,251,822,252,866,281,2022-09-28 10_19_43.268067-17.jpg
257,248,378,230,453,243,680,252,820,249,862,283,2022-09-28 10_19_43.271753-18.jpg
255,251,374,231,448,246,683,252,819,251,864,289,2022-09-28 10_19_43.277365-19.jpg
258,251,374,229,445,245,685,250,823,253,870,286,2022-09-28 10_19_43.281607-20.jpg
256,254,369,226,448,246,685,253,823,251,866,282,2022-09-28 10_19_43.284683-21.jpg
262,249,262,249,453,248,681,252,681,252,863,282,2022-09-28 10_19_43.292717-23.jpg
262,249,375,228,447,246,684,251,818,250,860,286,2022-09-28 10_19_43.296555-24.jpg
267,248,374,227,448,243,686,252,818,256,873,289,2022-09-28 10_19_43.299400-25.jpg
257,251,371,229,452,245,685,248,817,254,864,289,2022-09-28 10_19_43.303027-26.jpg
267,257,373,234,451,247,685,254,818,259,865,287,2022-09-28 10_19_43.310204-27.jpg
268,258,375,238,449,245,682,250,821,259,866,297,2022-09-28 10_19_43.319109-28.jpg
251,266,453,245,684,252,816,268,871,292,871,292,2022-09-28 10_19_43.327381-29.jpg
239,280,356,241,457,245,678,262,799,262,880,301,2022-09-28 10_19_43.337164-31.jpg
232,275,355,244,453,242,681,255,810,265,882,306,2022-09-28 10_19_43.343620-32.jpg
232,277,352,240,446,252,687,254,800,249,872,303,2022-09-28 10_19_43.347070-33.jpg
240,274,343,243,450,249,680,258,793,265,870,305,2022-09-28 10_19_43.352929-34.jpg
230,275,337,245,451,245,681,258,788,264,868,309,2022-09-28 10_19_43.359964-35.jpg
231,277,351,246,448,249,680,256,793,256,871,303,2022-09-28 10_19_43.365680-36.jpg
234,275,362,236,443,251,680,257,797,259,866,296,2022-09-28 10_19_43.372173-37.jpg
234,275,357,239,440,248,684,253,805,260,878,301,2022-09-28 10_19_43.378365-38.jpg
229,274,362,241,444,243,682,253,799,266,873,300,2022-09-28 10_19_43.391656-40.jpg
238,272,380,235,443,246,680,258,804,258,868,300,2022-09-28 10_19_43.397310-41.jpg
235,274,373,229,451,247,679,255,800,258,866,302,2022-09-28 10_19_43.403085-42.jpg
239,276,377,231,445,244,677,254,813,256,868,298,2022-09-28 10_19_43.409993-43.jpg
223,276,369,230,443,249,684,254,817,260,866,296,2022-09-28 10_19_43.416215-44.jpg
231,273,373,229,444,250,681,253,814,249,868,294,2022-09-28 10_19_43.426552-45.jpg
240,266,365,235,681,254,814,256,863,292,863,292,2022-09-28 10_19_43.432589-46.jpg
262,255,374,235,448,251,684,257,817,260,862,294,2022-09-28 10_19_43.437265-47.jpg
265,253,380,230,447,246,682,254,816,252,866,292,2022-09-28 10_19_43.442911-48.jpg
257,253,377,227,449,251,683,252,816,255,866,291,2022-09-28 10_19_43.447122-49.jpg
255,260,371,228,450,250,682,252,820,254,867,290,2022-09-28 10_19_43.453234-50.jpg
256,256,372,226,449,250,681,253,820,253,866,289,2022-09-28 10_19_43.459937-51.jpg
262,246,371,228,450,251,683,256,818,254,867,290,2022-09-28 10_19_43.465895-52.jpg
261,251,370,233,448,255,682,254,825,251,863,287,2022-09-28 10_19_43.471959-53.jpg
251,257,364,228,448,247,681,254,818,252,866,286,2022-09-28 10_19_43.478521-54.jpg
256,254,370,233,447,249,680,255,814,251,867,295,2022-09-28 10_19_43.484391-55.jpg
257,253,370,233,450,250,681,254,818,245,865,292,2022-09-28 10_19_43.491330-56.jpg
255,249,374,225,442,242,683,255,817,256,864,283,2022-09-28 10_19_43.497104-57.jpg
250,255,373,234,373,234,682,254,821,253,861,288,2022-09-28 10_19_43.503108-58.jpg
861,288,365,234,451,247,682,258,818,257,818,257,2022-09-28 10_19_43.509758-59.jpg
255,258,370,230,451,248,685,252,820,256,820,256,2022-09-28 10_19_43.515780-60.jpg
262,249,374,230,447,247,681,253,820,252,861,290,2022-09-28 10_19_43.523714-61.jpg
257,249,371,231,446,250,682,255,816,253,864,292,2022-09-28 10_19_43.531525-62.jpg
258,255,370,229,443,253,680,254,817,253,858,290,2022-09-28 10_19_43.537179-63.jpg
262,254,364,226,445,249,684,254,817,251,859,288,2022-09-28 10_19_43.543104-64.jpg
257,251,372,232,446,249,680,254,814,250,859,283,2022-09-28 10_19_43.547186-65.jpg
258,250,377,224,448,250,679,251,817,258,868,291,2022-09-28 10_19_43.553098-66.jpg
260,253,378,232,445,248,684,252,816,254,864,289,2022-09-28 10_19_43.559751-67.jpg
253,254,367,229,806,253,858,288,858,288,858,288,2022-09-28 10_19_43.565720-68.jpg
256,251,446,250,680,257,806,247,868,291,868,291,2022-09-28 10_19_43.571899-69.jpg
258,250,372,225,451,245,680,254,811,251,865,293,2022-09-28 10_19_43.578253-70.jpg
259,255,369,225,442,250,679,255,813,251,863,288,2022-09-28 10_19_43.584390-71.jpg
254,255,377,226,377,226,679,254,818,251,857,286,2022-09-28 10_19_43.591982-72.jpg
257,250,373,230,448,252,682,251,815,253,865,285,2022-09-28 10_19_43.596812-73.jpg
259,251,375,226,375,226,679,254,812,249,864,286,2022-09-28 10_19_43.603192-74.jpg
255,255,255,255,445,251,680,253,680,253,864,288,2022-09-28 10_19_43.610101-75.jpg
253,250,377,228,451,252,685,257,817,253,858,288,2022-09-28 10_19_43.615794-76.jpg
256,252,372,229,452,246,680,253,819,252,868,286,2022-09-28 10_19_43.621904-77.jpg
259,250,373,226,445,247,684,254,817,252,863,288,2022-09-28 10_19_43.628308-78.jpg
256,251,372,226,372,226,684,251,817,250,860,286,2022-09-28 10_19_43.634534-79.jpg
258,246,376,230,451,252,682,255,817,254,864,289,2022-09-28 10_19_43.641642-80.jpg
259,252,377,229,448,249,678,255,821,251,869,292,2022-09-28 10_19_43.647169-81.jpg
251,254,369,233,450,253,680,254,815,252,860,285,2022-09-28 10_19_43.653215-82.jpg
252,254,376,231,451,246,677,256,819,254,867,289,2022-09-28 10_19_43.659473-83.jpg
254,251,371,233,446,251,684,253,820,252,862,284,2022-09-28 10_19_43.671968-85.jpg
251,257,367,231,448,252,684,251,823,260,861,289,2022-09-28 10_19_43.678472-86.jpg
254,251,254,251,447,251,684,253,822,251,864,288,2022-09-28 10_19_43.684405-87.jpg
259,253,377,235,452,250,684,252,821,252,860,290,2022-09-28 10_19_43.691162-88.jpg
255,254,373,226,450,250,682,255,818,252,866,289,2022-09-28 10_19_43.697418-89.jpg
254,251,366,228,447,248,686,253,816,256,864,283,2022-09-28 10_19_43.703345-90.jpg
258,251,369,226,448,247,686,254,818,259,871,289,2022-09-28 10_19_43.709921-91.jpg
257,252,375,225,449,248,680,251,818,259,871,292,2022-09-28 10_19_43.715703-92.jpg
260,247,375,230,450,251,683,254,820,255,860,282,2022-09-28 10_19_43.722082-93.jpg
257,251,375,227,444,248,683,253,683,253,862,285,2022-09-28 10_19_43.728365-94.jpg
259,254,375,234,449,251,682,254,817,254,860,285,2022-09-28 10_19_43.734458-95.jpg
260,250,373,229,451,253,681,255,824,254,824,254,2022-09-28 10_19_43.740772-96.jpg
255,255,381,224,446,248,683,257,683,257,862,287,2022-09-28 10_19_43.749503-97.jpg
251,253,371,229,449,251,686,253,823,251,866,290,2022-09-28 10_19_43.764189-98.jpg
257,250,379,233,448,249,685,255,817,254,868,283,2022-09-28 10_19_43.771181-99.jpg
127,237,283,208,368,241,641,253,847,217,899,259,2022-09-27 13_10_20.970594-180.jpg
133,234,282,204,369,242,634,255,849,220,906,256,2022-09-27 13_10_20.977322-181.jpg
138,234,278,206,363,239,635,250,846,222,905,256,2022-09-27 13_10_20.982607-182.jpg
135,233,284,204,358,242,641,254,850,221,907,260,2022-09-27 13_10_20.989408-183.jpg
907,260,282,205,362,240,640,252,640,252,907,259,2022-09-27 13_10_20.995104-184.jpg
132,232,279,203,364,238,635,253,859,220,904,257,2022-09-27 13_10_21.001478-185.jpg
124,238,276,208,368,241,641,255,853,220,904,260,2022-09-27 13_10_21.010457-186.jpg
127,238,281,208,365,244,640,253,850,217,908,260,2022-09-27 13_10_21.016640-187.jpg
128,236,282,205,366,243,640,253,858,216,906,263,2022-09-27 13_10_21.023212-188.jpg
130,236,277,203,366,247,643,255,852,218,905,260,2022-09-27 13_10_21.028255-189.jpg
128,239,282,208,359,243,638,252,852,220,904,262,2022-09-27 13_10_21.095964-200.jpg
128,238,261,205,368,245,635,257,831,217,904,259,2022-09-27 13_10_21.304219-233.jpg
128,239,254,211,368,242,637,252,827,221,908,259,2022-09-27 13_10_21.310616-234.jpg
124,236,250,204,367,244,637,254,828,219,902,257,2022-09-27 13_10_21.316238-235.jpg
902,257,243,206,366,242,643,251,824,219,902,254,2022-09-27 13_10_21.321129-236.jpg
126,236,242,207,353,237,637,252,812,214,900,253,2022-09-27 13_10_21.327548-237.jpg
127,236,237,202,363,241,643,252,812,214,901,254,2022-09-27 13_10_21.332615-238.jpg
126,235,240,208,361,234,642,253,805,213,899,253,2022-09-27 13_10_21.339318-239.jpg
121,235,236,205,358,239,640,252,806,215,902,251,2022-09-27 13_10_21.345307-240.jpg
125,235,235,203,356,239,642,253,808,218,900,255,2022-09-27 13_10_21.354080-241.jpg
127,235,241,206,362,240,642,251,806,214,901,254,2022-09-27 13_10_21.361517-242.jpg
124,235,242,207,357,240,642,253,808,217,899,251,2022-09-27 13_10_21.366972-243.jpg
125,237,242,207,356,240,636,254,801,215,902,255,2022-09-27 13_10_21.371797-244.jpg
124,237,236,204,345,238,640,250,811,211,902,254,2022-09-27 13_10_21.378092-245.jpg
127,237,234,204,359,241,637,254,805,210,899,257,2022-09-27 13_10_21.382840-246.jpg
131,236,238,208,360,244,642,254,809,220,899,254,2022-09-27 13_10_21.389309-247.jpg
129,235,236,203,359,241,639,254,812,220,901,254,2022-09-27 13_10_21.395146-248.jpg
127,239,240,206,362,242,637,253,806,219,897,255,2022-09-27 13_10_21.401328-249.jpg
126,238,233,207,359,242,641,254,809,219,899,253,2022-09-27 13_10_21.408296-250.jpg
124,239,240,207,359,239,637,254,802,220,900,255,2022-09-27 13_10_21.414032-251.jpg
126,237,239,205,369,246,641,250,802,218,905,254,2022-09-27 13_10_21.420114-252.jpg
127,236,236,204,348,240,638,252,805,218,899,256,2022-09-27 13_10_21.426879-253.jpg
124,239,234,211,359,244,636,254,805,219,900,256,2022-09-27 13_10_21.432793-254.jpg
124,239,236,206,357,242,642,251,804,221,900,253,2022-09-27 13_10_21.439362-255.jpg
123,238,258,205,364,240,639,253,833,217,904,255,2022-09-27 13_10_22.761378-466.jpg
125,235,257,207,362,243,633,254,833,216,905,257,2022-09-27 13_10_22.767188-467.jpg
122,238,257,204,362,241,643,251,833,218,901,259,2022-09-27 13_10_22.772461-468.jpg
126,238,256,210,361,245,642,254,832,220,905,258,2022-09-27 13_10_22.778985-469.jpg
127,237,258,207,360,246,639,257,832,217,899,254,2022-09-27 13_10_22.783177-470.jpg
122,240,255,204,367,242,636,255,835,215,900,261,2022-09-27 13_10_22.789119-471.jpg
127,238,260,206,364,245,636,254,835,218,902,258,2022-09-27 13_10_22.795845-472.jpg
125,238,259,204,371,247,639,257,827,218,906,260,2022-09-27 13_10_22.801793-473.jpg
121,238,259,209,363,245,640,255,831,217,900,257,2022-09-27 13_10_22.808193-474.jpg
126,238,259,209,366,243,640,255,834,219,905,258,2022-09-27 13_10_22.814298-475.jpg
126,238,257,211,368,246,634,255,831,223,905,260,2022-09-27 13_10_22.820388-476.jpg
125,238,259,207,358,242,639,253,832,217,901,259,2022-09-27 13_10_22.827460-477.jpg
122,239,259,207,368,245,639,255,832,220,903,257,2022-09-27 13_10_22.832996-478.jpg
126,239,260,209,362,246,635,255,832,216,901,260,2022-09-27 13_10_22.839166-479.jpg
120,237,262,206,363,246,633,254,826,216,902,257,2022-09-27 13_10_22.846031-480.jpg
122,239,258,209,360,243,635,255,828,221,901,258,2022-09-27 13_10_22.851753-481.jpg
124,237,258,201,363,246,638,253,834,215,901,258,2022-09-27 13_10_22.858391-482.jpg
121,236,260,205,366,243,638,254,836,223,908,261,2022-09-27 13_10_22.864259-483.jpg
123,239,259,208,366,246,636,255,834,220,907,261,2022-09-27 13_10_22.872898-484.jpg
124,241,262,206,369,248,638,254,834,218,906,257,2022-09-27 13_10_22.880353-485.jpg
125,235,262,206,361,242,634,254,832,214,906,259,2022-09-27 13_10_22.885815-486.jpg
124,238,266,207,361,244,639,256,834,217,904,257,2022-09-27 13_10_22.890934-487.jpg
122,238,260,203,367,241,635,253,829,217,908,260,2022-09-27 13_10_22.896141-488.jpg
123,237,252,208,359,245,639,254,832,221,906,256,2022-09-27 13_10_22.901775-489.jpg
125,235,258,206,359,240,636,256,834,214,903,258,2022-09-27 13_10_22.908321-490.jpg
124,240,257,202,367,246,639,254,830,224,904,257,2022-09-27 13_10_22.914244-491.jpg
122,236,258,205,364,244,638,256,827,219,903,258,2022-09-27 13_10_23.170506-532.jpg
126,235,257,207,363,244,635,253,828,222,898,260,2022-09-27 13_10_23.177762-533.jpg
124,238,262,206,367,249,639,254,828,220,900,254,2022-09-27 13_10_23.183050-534.jpg
123,239,259,205,363,246,640,254,828,217,902,256,2022-09-27 13_10_23.189181-535.jpg
120,238,255,206,360,241,637,254,828,217,904,257,2022-09-27 13_10_23.196177-536.jpg
121,235,257,210,367,247,639,255,832,217,902,259,2022-09-27 13_10_23.201774-537.jpg
123,237,258,205,363,243,639,256,830,220,905,259,2022-09-27 13_10_23.208636-538.jpg
123,238,260,205,360,241,638,255,836,222,903,257,2022-09-27 13_10_23.217639-539.jpg
122,238,258,201,364,244,641,253,836,218,900,256,2022-09-27 13_10_23.228607-540.jpg
121,240,260,209,369,244,637,256,836,216,899,258,2022-09-27 13_10_23.234480-541.jpg
